id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52294180,Condo in Södermalm · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,13268283,Sofia,,Södermalms,59.31483,18.04065,Entire home/apt,1457,3,4,2023-06-23,4,1,145,4,
52315335,Rental unit in Bromma · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,851027,Isabel,,Bromma,59.36231,17.95711,Shared room,647,1,3,2022-01-13,0.17,1,276,0,
52348417,Condo in Kungsholmen · ★4.52 · 1 bedroom · 3 beds · 1 bath,103643692,Victoria,,Kungsholmens,59.32756,18.00971,Entire home/apt,1300,2,23,2023-01-22,1.48,1,62,14,
52402539,Condo in Södermalm · ★4.73 · 2 bedrooms · 2 beds · 1 bath,48956882,Johan,,Södermalms,59.31587,18.07157,Entire home/apt,1646,3,11,2023-06-28,0.55,1,46,7,
52441653,Condo in Rinkeby · 1 bedroom · 1 bed · 1 shared bath,98651930,Muaz,,Rinkeby-Tensta,59.38811,17.93616,Private room,400,1,1,2021-10-16,0.05,1,0,0,
52453447,Condo in Södermalm · ★4.93 · 1 bedroom · 1 bed · 1 bath,19965623,Beatrice,,Södermalms,59.31633,18.08427,Entire home/apt,1600,4,15,2023-05-20,0.72,1,0,13,
52454241,Townhouse in Tensta · 3 bedrooms · 4 beds · 1.5 baths,14181461,Scarlett,,Spånga-Tensta,59.39176,17.91572,Entire home/apt,850,4,0,,,1,0,0,
52531674,Condo in Södermalm · ★5.0 · 3 bedrooms · 2 beds · 1 bath,44673522,Anna,,Södermalms,59.3166,18.06109,Entire home/apt,2500,5,7,2023-04-09,0.39,1,12,3,
52549305,Rental unit in Södermalm · ★4.67 · Studio · 1 bath,333350722,HOMEstate,,Södermalms,59.31847,18.07224,Entire home/apt,465,29,6,2023-05-27,0.38,5,82,5,
52566935,Rental unit in Södermalm · 1 bedroom · 2 beds · 1 bath,197709,Maria,,Södermalms,59.31062316894531,18.07728385925293,Entire home/apt,1200,5,0,,,1,308,0,
52625193,Rental unit in Södermalm · ★4.50 · 2 bedrooms · 2 beds · 1 bath,426002875,Jesper,,Södermalms,59.3205,18.05991,Entire home/apt,3500,2,14,2023-05-23,1.20,1,12,14,
52627399,Home in Skarpnäcks Gård · 3 bedrooms · 1 bed · 1.5 baths,2206818,Jacques-Julien,,Skarpnäcks,59.27348,18.11355,Entire home/apt,900,100,0,,,1,213,0,
52644646,Condo in Norrmalm · ★4.80 · 3 bedrooms · 3 beds · 1.5 shared baths,36621044,Sidi,,Norrmalms,59.34377,18.05094,Private room,713,1,40,2023-06-25,2.05,2,293,36,
52710762,Condo in Södermalm · ★5.0 · 1 bedroom · 2 beds · 1 bath,3042957,Vanessa,,Södermalms,59.31305,18.08438,Entire home/apt,1371,3,9,2023-06-29,0.43,1,1,3,
52718010,Townhouse in Hässelby-Vällingby · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,223289494,Cecilia,,Hässelby-Vällingby,59.37185,17.88989,Entire home/apt,1900,2,8,2023-04-11,0.39,1,361,3,
52733135,Condo in Södermalm · 3 bedrooms · 4 beds · 2 baths,31994901,Elin,,Södermalms,59.3037,18.10912,Entire home/apt,1347,30,1,2021-11-26,0.05,1,108,0,
52766237,Condo in Kungsholmen · ★4.71 · 2 bedrooms · 2 beds · 1 bath,6460592,Liat,,Kungsholmens,59.333839,18.023382,Entire home/apt,2200,4,7,2023-06-22,0.35,1,68,3,
52772667,Rental unit in Östermalm · ★4.84 · 1 bedroom · 2 beds · 1 bath,22876006,Hedvig,,Östermalms,59.32211,18.1012,Entire home/apt,2758,4,73,2023-06-16,3.65,82,14,44,
52802813,Rental unit in Östermalm · 1 bedroom · 1 bed · 1 bath,38000634,Armali,,Östermalms,59.34859,18.0657,Entire home/apt,439,21,0,,,1,0,0,
52833408,Serviced apartment in Enskede-Årsta-Vantör · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,263892850,Susana,,Enskede-Årsta-Vantörs,59.298191,18.086222,Private room,750,1,24,2023-06-11,1.26,1,333,16,
52836390,Condo in Södermalm · ★4.89 · 1 bedroom · 1.5 baths,9136611,Felicia,,Södermalms,59.31286,18.05977,Entire home/apt,914,2,9,2022-01-01,0.44,1,53,0,
52839187,Condo in Älvsjö · 2 bedrooms · 2 beds · 1.5 baths,427807045,Sandra,,Älvsjö,59.27817,18.01132,Entire home/apt,1053,5,2,2023-06-27,2,1,30,2,
52878383,Rental unit in Hägersten-Liljeholmen · 1 bedroom · 1 bed · 1.5 baths,255924497,Pe,,Hägersten-Liljeholmens,59.29169,17.9765,Entire home/apt,854,3,0,,,1,0,0,
52928669,Condo in Enskede-Årsta-Vantör · ★5.0 · 1 bedroom · 1 bed · 1 bath,408010028,Emelie,,Enskede-Årsta-Vantörs,59.25401,18.02516,Entire home/apt,550,14,6,2023-06-26,0.41,1,19,4,
52958931,Condo in Östermalm · 2 bedrooms · 2 beds · 1 bath,60889802,Johan,,Östermalms,59.34225,18.07804,Entire home/apt,7500,4,2,2022-07-04,0.16,1,358,1,
52980065,Rental unit in Östermalm · ★4.57 · 1 bedroom · 2 beds · 1 bath,60382478,Elias,,Östermalms,59.34395,18.09815,Entire home/apt,1625,4,65,2023-06-21,3.34,44,337,37,
53036201,Rental unit in Södermalm · ★4.98 · 1 bedroom · 1 bed · 1 private bath,2315634,David,,Södermalms,59.31351,18.07688,Private room,1300,4,59,2023-06-26,2.98,1,161,36,
53038168,Rental unit in Nockebyhov · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,364187654,Karina,,Bromma,59.33185,17.91449,Private room,230,60,4,2022-09-30,0.22,1,0,1,
53046527,Townhouse in Enskede-Årsta-Vantör · 3 bedrooms · 8 beds · 2 baths,376394440,Gayethri,,Enskede-Årsta-Vantörs,59.26869,18.02523,Entire home/apt,1500,10,1,2022-01-08,0.06,1,0,0,
53047994,Guesthouse in Södermalm · 1 bedroom · 1 bed · 1 shared bath,201720555,Your.Rentals,,Södermalms,59.315308,18.063105,Shared room,1156,1,0,,,5,241,0,
53055865,Condo in Södermalm · ★4.93 · 1 bedroom · 2 beds · 1.5 baths,257411500,Sara,,Södermalms,59.31363,18.08105,Entire home/apt,2000,3,14,2022-08-15,0.73,2,22,3,
53102398,Condo in Norrmalm · 2 bedrooms · 3 beds · 1 bath,4008386,Hordokht,,Norrmalms,59.34764,18.03866,Entire home/apt,1600,7,0,,,1,285,0,
53122021,Rental unit in Södermalm · 1 bedroom · 1 bed · 1 bath,413486568,Heidi,,Södermalms,59.30235,18.09873,Entire home/apt,700,2,2,2021-12-26,0.10,1,0,0,
53122492,Guest suite in Hägersten-Liljeholmen · ★4.92 · 1 bedroom · 1 bed · 1 bath,424669367,Christina,,Hägersten-Liljeholmens,59.29874,17.96733,Entire home/apt,600,2,13,2023-06-07,0.68,1,86,8,
53125999,Condo in Södermalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,48381371,Peter,,Södermalms,59.312491072618954,18.10170567599983,Entire home/apt,700,14,4,2023-06-25,0.20,1,38,2,
53127898,Rental unit in Norrmalm · ★5.0 · 1 bedroom · 2 beds · 1 bath,430085388,Anna,,Norrmalms,59.34879,18.04756,Entire home/apt,857,1,30,2023-06-18,1.59,1,179,25,
53143055,Condo in Södermalm · ★4.75 · 1 bedroom · 1 bed · 1 bath,39994417,Andreas,,Södermalms,59.31019,18.08031,Entire home/apt,850,4,8,2023-01-02,0.41,2,0,5,
53150681,Condo in Södermalm · ★4.96 · 2 bedrooms · 4 beds · 1 bath,401534626,Claudio,,Södermalms,59.31612,18.06028,Entire home/apt,5500,1,47,2023-06-28,2.52,1,14,34,
53193521,Rental unit in Hammarbyhöjden · ★5.0 · 2 bedrooms · 3 beds · 1 bath,66415277,Evdokia,,Skarpnäcks,59.28986,18.10044,Entire home/apt,1200,5,8,2023-04-21,0.43,1,0,4,
53224292,Home in Hägersten-Liljeholmen · 5 bedrooms · 6 beds · 2.5 baths,397188856,Jon,,Hägersten-Liljeholmens,59.3015640195415,17.95143045101179,Entire home/apt,3200,6,0,,,1,11,0,
53225032,Aparthotel in Bromma · Studio · 1 bath,419017732,Forenom Aparthotel Stockholm Alvik,,Bromma,59.33514,17.97791,Entire home/apt,1000,1,0,,,3,0,0,
53225783,Aparthotel in Bromma · 1 bedroom · 3 beds · 1 bath,419017732,Forenom Aparthotel Stockholm Alvik,,Bromma,59.33551,17.97915,Entire home/apt,1000,1,0,,,3,0,0,
53227284,Aparthotel in Helenelund · 1 bedroom · 1 bath,419016634,Forenom Aparthotel Stockholm Kista,,Rinkeby-Tensta,59.40731,17.95301,Entire home/apt,1000,1,0,,,4,0,0,
53273602,Condo in Östermalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,37303544,Hugo,,Östermalms,59.34216,18.06873,Entire home/apt,2376,7,8,2023-03-15,0.55,1,125,6,
53294659,Rental unit in Södermalm · ★4.87 · 1 bedroom · 3 beds · 1 bath,1027549,William,,Södermalms,59.31396,18.07804,Entire home/apt,1800,1,67,2023-06-23,3.92,24,363,45,
53337341,Condo in Östermalm · ★4.92 · 2 bedrooms · 2 beds · 1 bath,80250805,Elina,,Östermalms,59.33828,18.09424,Entire home/apt,1850,2,13,2023-06-25,0.67,1,5,8,
53342101,Condo in Södermalm · 1 bedroom · 1 bed · 1 bath,16533093,Anahi,,Södermalms,59.3131,18.08337,Entire home/apt,900,7,0,,,2,0,0,
53370373,Condo in Skarpnäcks Gård · ★4.89 · 3 bedrooms · 4 beds · 2 baths,219617151,Sami,,Skarpnäcks,59.26665,18.13323,Entire home/apt,800,4,9,2023-05-30,0.69,1,0,7,
53370957,Condo in Kungsholmen · ★4.0 · Studio · 2 beds · 1 bath,35153603,Rozita,,Kungsholmens,59.33091,18.01683,Entire home/apt,900,2,4,2022-08-09,0.21,1,28,1,
53372511,Rental unit in Norrmalm · ★4.46 · 1 bedroom · 2 beds · 1 bath,60382478,Elias,,Norrmalms,59.34113,18.0313,Entire home/apt,1451,3,72,2023-06-22,3.71,44,232,43,
53408996,Serviced apartment in Hägersten-Liljeholmen · ★4.80 · 1 bedroom · 2 beds · 1 bath,90010874,Örjan,,Hägersten-Liljeholmens,59.30364,18.00227,Entire home/apt,1989,1,5,2023-03-25,0.29,7,340,3,
53414077,Townhouse in Farsta distrikt · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,432482790,Maria,,Farsta,59.24962,18.04951,Entire home/apt,2750,2,3,2022-08-18,0.16,1,41,1,
53444213,Townhouse in Älvsjö · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,3471114,Simon,,Älvsjö,59.27737,17.96134,Entire home/apt,1750,5,6,2023-01-02,0.33,1,20,4,
53446157,Condo in Hägersten-Liljeholmen · ★4.94 · 1 bedroom · 1 bed · 1 bath,21414923,Sara,,Hägersten-Liljeholmens,59.30402,18.00775,Entire home/apt,1114,3,16,2023-06-04,1.25,1,22,13,
53447597,Rental unit in Tensta · ★4.29 · 1 bedroom · 1 bed · 1.5 baths,98192515,Magnus,,Spånga-Tensta,59.39854,17.89872,Entire home/apt,450,1,7,2022-01-11,0.37,1,0,0,
53456605,Rental unit in Södermalm · ★4.96 · 2 bedrooms · 5 beds · 1 bath,1027549,William,,Södermalms,59.32542,18.06788,Entire home/apt,2971,1,82,2023-06-29,4.56,24,338,57,
53458979,Condo in Farsta distrikt · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,179623089,Hala,,Farsta,59.23597,18.09924,Private room,389,1,48,2023-06-13,3.98,1,82,48,
53465768,Rental unit in Norrmalm · ★5.0 · 1 bedroom · 1.5 baths,2896968,Mohammed,,Norrmalms,59.33954,18.05942,Entire home/apt,1299,2,6,2023-06-25,0.55,1,33,6,
53468751,Condo in Bagarmossen · 1 bedroom · 1.5 shared baths,432973932,Rosa,,Skarpnäcks,59.2788,18.13502,Private room,560,2,0,,,1,119,0,
53470454,Aparthotel in Helenelund · Studio · 2 beds · 1 bath,419016634,Forenom Aparthotel Stockholm Kista,,Rinkeby-Tensta,59.4084,17.95072,Entire home/apt,1000,1,0,,,4,0,0,
53470765,Aparthotel in Helenelund · 1 bedroom · 4 beds · 1 bath,419016634,Forenom Aparthotel Stockholm Kista,,Rinkeby-Tensta,59.40888,17.95259,Entire home/apt,1000,1,0,,,4,0,0,
53486119,Bed and breakfast in Södermalm · ★4.81 · 1 bedroom · 1 bed · 1 private bath,428239101,Unity,,Södermalms,59.30183,18.09453,Private room,1199,1,31,2023-06-07,1.90,6,334,17,
53520714,Rental unit in Stockholm · 1 bedroom · 1 bed · 1 shared bath,387475757,Barbro,,Enskede-Årsta-Vantörs,59.26523,18.03172,Private room,190,120,1,2022-05-31,0.08,2,180,0,
53531293,Condo in Södermalm · ★4.86 · 1 bedroom · 1 bed · 1 bath,433475449,Pouya,,Södermalms,59.31972,18.05732,Entire home/apt,2200,2,21,2023-06-11,1.16,1,10,7,
53549651,Vacation home in Kungsholmen · ★4.67 · 1 bedroom · 1 bed · 1 bath,324577201,Dali Albert,,Kungsholmens,59.33369,18.01038,Entire home/apt,1900,1,3,2022-09-17,0.23,1,365,2,
53573402,Condo in Kungsholmen · 1 bedroom · 1 bed · 1.5 baths,12337241,Felix,,Kungsholmens,59.33091,18.03771,Entire home/apt,1000,21,2,2022-09-30,0.18,1,176,2,
53578902,Home in Bromma · ★4.82 · 3 bedrooms · 3 beds · 2 baths,349607105,Johan,,Bromma,59.34666,17.89934,Entire home/apt,1391,4,11,2023-04-10,0.83,1,37,10,
53580016,Rental unit in Enskede-Årsta-Vantör · 1 bedroom · 1 bath,433914082,Nenne,,Enskede-Årsta-Vantörs,59.29039,18.0911,Entire home/apt,900,2,1,2022-10-10,0.11,1,1,1,
53596617,Rental unit in Enskede-Årsta-Vantör · 1 bedroom · 1 bed · 1.5 baths,434043408,Martina,,Enskede-Årsta-Vantörs,59.2996,18.05884,Entire home/apt,800,5,0,,,1,0,0,
53627879,Condo in Hammarbyhöjden · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,7326072,Linnéa,,Skarpnäcks,59.29727,18.09777,Entire home/apt,1007,2,14,2023-06-19,0.77,1,149,11,
53638557,Home in Farsta distrikt · 3 bedrooms · 3 beds · 3 baths,376804,Björn,,Farsta,59.23563,18.09016,Entire home/apt,1600,30,2,2022-06-01,0.12,1,89,0,
53668116,Hostel in Kungsholmen · ★3.78 · 1 bedroom · 14 beds · 9 shared baths,434615992,Nomad,,Kungsholmens,59.32851,18.04259,Shared room,135,1,45,2023-06-20,2.64,6,177,35,
53668205,Hostel in Kungsholmen · ★3.92 · 1 bedroom · 12 beds · 9 shared baths,434615992,Nomad,,Kungsholmens,59.32869,18.04113,Shared room,272,1,79,2023-06-26,4.34,6,173,61,
53668506,Hostel in Kungsholmen · ★3.75 · 1 bedroom · 8 beds · 9 shared baths,434615992,Nomad,,Kungsholmens,59.32976,18.04084,Shared room,155,1,52,2023-06-14,3.13,6,171,36,
53668817,Hostel in Kungsholmen · ★3.72 · 1 bedroom · 6 beds · 9 shared baths,434615992,Nomad,,Kungsholmens,59.3296,18.04085,Shared room,170,1,29,2023-06-15,1.75,6,174,19,
53668955,Hostel in Kungsholmen · ★3.90 · 1 bedroom · 1 bed · 9 shared baths,434615992,Nomad,,Kungsholmens,59.33023,18.04163,Private room,836,1,67,2023-06-23,3.72,6,92,41,
53683424,Serviced apartment in Hägersten-Liljeholmen · ★4.74 · 1 bedroom · 1 bed · 1 bath,90010874,Örjan,,Hägersten-Liljeholmens,59.30323,18.00071,Entire home/apt,889,1,19,2023-06-13,1.21,7,361,14,
53683503,Serviced apartment in Hägersten-Liljeholmen · 1 bedroom · 1 bed · 1 bath,90010874,Örjan,,Hägersten-Liljeholmens,59.30224,18.00036,Entire home/apt,1229,1,2,2022-10-03,0.20,7,337,2,
53683798,Rental unit in Hägersten-Liljeholmen · 1 bedroom · 2 beds · 1 bath,90010874,Örjan,,Hägersten-Liljeholmens,59.30365,18.00105,Entire home/apt,2089,1,1,2022-01-30,0.06,7,311,0,
53684020,Serviced apartment in Hägersten-Liljeholmen · ★4.68 · 1 bedroom · 2 beds · 1 bath,90010874,Örjan,,Hägersten-Liljeholmens,59.30352,18.0006,Entire home/apt,1819,1,34,2023-06-02,2.02,7,364,26,
53711429,Villa in Hägersten-Liljeholmen · ★5.0 · 4 bedrooms · 4 beds · 2 baths,433335330,Karin,,Hägersten-Liljeholmens,59.29657,17.96984,Entire home/apt,4200,5,4,2022-07-22,0.22,1,141,1,
53737188,Condo in Hägersten-Liljeholmen · 2 bedrooms · 4 beds · 1 bath,5906434,Adela,,Hägersten-Liljeholmens,59.300567626953125,18.01369285583496,Entire home/apt,1487,5,1,2022-01-04,0.06,1,21,0,
53748679,Condo in Bromma · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,435318750,Salih,,Bromma,59.36181,17.95729,Private room,645,1,4,2023-05-12,0.30,2,17,1,
53779459,Condo in Östermalm · ★5.0 · 2 bedrooms · 3 beds · 2.5 baths,253806634,Madeleine,,Östermalms,59.33811,18.10101,Entire home/apt,3647,5,5,2023-06-05,0.42,2,53,5,
53794592,Condo in Södermalm · 2 bedrooms · 2 beds · 1 bath,56432508,Nils,,Södermalms,59.31772,18.02742,Entire home/apt,1400,14,0,,,1,122,0,
53805902,Condo in Södermalm · 1 bedroom · 1 bed · 1 bath,114030583,Fredrik,,Södermalms,59.31587,18.06259,Entire home/apt,2000,4,2,2022-08-20,0.19,1,0,2,
53809887,Rental unit in Norrmalm · 1 bedroom · 2 beds · 1 bath,58340641,Cecilia,,Norrmalms,59.33912,18.06266,Entire home/apt,1400,1,2,2022-08-02,0.18,1,8,2,
53823601,Condo in Enskede-Årsta-Vantör · ★5.0 · 2 bedrooms · 2 beds · 1 bath,102336006,Simon,,Enskede-Årsta-Vantörs,59.295643,18.073128,Entire home/apt,1000,180,4,2022-06-26,0.27,1,211,0,
53823671,Rental unit in Hammarbyhöjden · 1 bedroom · 1 bed · 1 bath,7425669,Håkan,,Skarpnäcks,59.295160101135686,18.093916593437477,Entire home/apt,1000,4,1,2023-03-27,0.32,2,102,1,
53836653,Rental unit in Hägersten-Liljeholmen · ★4.50 · 2 bedrooms · 3 beds · 1 bath,7281408,Jesper,,Hägersten-Liljeholmens,59.316353,18.009892,Entire home/apt,650,3,14,2023-05-29,0.76,1,0,2,
53839334,Serviced apartment in Hägersten-Liljeholmen · ★4.56 · 1 bedroom · 1 bed · 1 bath,90010874,Örjan,,Hägersten-Liljeholmens,59.30348,18.00059,Entire home/apt,989,1,162,2023-06-13,9.31,7,363,118,
53847832,Serviced apartment in Hägersten-Liljeholmen · 1 bedroom · 3 beds · 1 bath,90010874,Örjan,,Hägersten-Liljeholmens,59.30203,18.00221,Entire home/apt,2389,1,1,2022-08-11,0.09,7,287,1,
53863544,Rental unit in Skärholmen · 1 bedroom · 1 bed · 1 bath,217549646,Mazen,,Skärholmens,59.28943,17.93563,Entire home/apt,500,2,1,2022-01-08,0.06,1,0,0,
53885837,Condo in Södermalm · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,417974269,Jakob,,Södermalms,59.31101,18.08127,Entire home/apt,800,3,4,2022-06-29,0.23,1,1,0,
53890099,Condo in Hägersten-Liljeholmen · ★4.89 · 1 bedroom · 1 bed · 1 bath,200396794,Roja,,Hägersten-Liljeholmens,59.30089,17.95481,Entire home/apt,1500,7,9,2022-08-29,0.50,1,59,4,
53891467,Villa in Enskede-Årsta-Vantör · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,353388939,Frida,,Enskede-Årsta-Vantörs,59.28752,18.07091,Entire home/apt,2500,5,5,2023-04-10,0.41,1,10,5,
53904488,Rental unit in Södermalm · ★4.60 · 1 bedroom · 1 bed · 1 bath,22922167,Yick Tung Wendy,,Södermalms,59.30804,18.06614,Entire home/apt,550,2,5,2022-12-13,0.46,1,0,5,
53911049,Rental unit in Östermalm · 2 bedrooms · 2 beds · 1 bath,22876006,Hedvig,,Östermalms,59.34352,18.07691,Entire home/apt,4200,6,1,2022-02-02,0.06,82,7,0,
53914531,Condo in Norrmalm · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,40089552,Jana,,Norrmalms,59.33729,18.03869,Entire home/apt,2400,1,20,2023-06-05,1.09,1,88,14,
53917992,Rental unit in Enskede-Årsta-Vantör · ★4.86 · 1 bedroom · 1 bed · 1 bath,436778608,Kiana,,Enskede-Årsta-Vantörs,59.2956,18.0472,Entire home/apt,735,4,14,2023-05-29,0.77,1,4,7,
53933317,Rental unit in Södermalm · ★4.89 · 1 bedroom · 1 bed · 1 bath,410412637,Nicol,,Södermalms,59.32107,18.06901,Entire home/apt,1849,4,63,2023-06-25,3.49,4,316,41,
54051631,Rental unit in Kungsholmen · ★4.67 · 1 bedroom · 1 bed · 1 bath,36716394,Linda,,Kungsholmens,59.33659,18.03019,Entire home/apt,1021,5,3,2023-05-07,0.27,1,5,3,
54054620,Rental unit in Södermalm · 3 bedrooms · 4 beds · 2 baths,39161344,Anna,,Södermalms,59.3189,18.06079,Entire home/apt,4000,4,2,2023-06-20,0.34,1,188,2,
54101456,Rental unit in Östermalm · ★4.53 · 1 bedroom · 1 bed · 1 bath,60382478,Elias,,Östermalms,59.33414,18.07975,Entire home/apt,1372,3,68,2023-06-17,3.86,44,225,51,
54126655,Hotel in Södermalm · 12 bedrooms · 22 beds · 12 baths,280607063,Hotel Söder,,Södermalms,59.315224,18.077539,Private room,22995,1,1,2022-12-30,0.16,7,365,1,
54135319,Rental unit in Farsta distrikt · ★4.30 · 2 bedrooms · 3 beds · 2.5 baths,383303085,Ghazal,,Farsta,59.23699,18.10078,Private room,950,2,10,2023-05-11,0.70,1,277,4,
54136958,Condo in Enskede-Årsta-Vantör · 2 bedrooms · 2 beds · 1 bath,55859270,Charlotte,,Enskede-Årsta-Vantörs,59.29524,18.05276,Entire home/apt,950,10,2,2023-02-09,0.12,1,299,1,
54164515,Rental unit in Södermalm · ★4.97 · 1 bedroom · 1 bed · 1 bath,193902525,Cristiano,,Södermalms,59.32581,18.07497,Entire home/apt,1117,1,94,2023-06-11,6.88,4,68,84,
54175220,Rental unit in Kungsholmen · ★4.77 · 1 bedroom · 2 beds · 1 bath,35374819,Marie,,Kungsholmens,59.33153,18.04951,Entire home/apt,1000,2,57,2023-06-10,4.13,1,157,47,
54190819,Condo in Kungsholmen · 1 bedroom · 2 beds · 1 bath,90969658,Philip,,Kungsholmens,59.32809,18.03078,Entire home/apt,1550,4,2,2022-07-18,0.17,1,0,2,
54211193,Condo in Enskede-Årsta-Vantör · ★4.93 · 1 bedroom · 2 beds · 1 bath,64398588,Allyn,,Enskede-Årsta-Vantörs,59.29665,18.0651,Entire home/apt,833,1,29,2023-06-19,1.87,1,7,18,
54219806,Villa in Enskede-Årsta-Vantör · 4 bedrooms · 4 beds · 2.5 baths,388187411,Elin,,Enskede-Årsta-Vantörs,59.28408,18.0857,Entire home/apt,3100,3,1,2023-05-21,0.73,1,219,1,
54221224,Condo in Kungsholmen · 1 bedroom · 1 bed · 1 bath,370414016,Ellinor,,Kungsholmens,59.335,17.9981,Entire home/apt,1100,1,2,2023-06-18,0.12,1,51,1,
54271322,Rental unit in Södermalm · ★5.0 · 4 bedrooms · 7 beds · 3 baths,129365804,Clara,,Södermalms,59.32309,18.070677,Entire home/apt,4700,3,3,2022-08-09,0.25,2,289,3,
54286085,Rental unit in Hägersten-Liljeholmen · ★4.50 · 2 bedrooms · 2 beds · 1.5 baths,350149766,B,,Hägersten-Liljeholmens,59.29902,18.00666,Entire home/apt,2143,1,4,2022-12-22,0.25,1,364,2,
54286343,Condo in Hägersten-Liljeholmen · 2 bedrooms · 2 beds · 1.5 baths,38138539,Niclas,,Hägersten-Liljeholmens,59.30899,18.01954,Entire home/apt,1500,7,2,2022-08-09,0.14,1,52,1,
54305385,Rental unit in Enskede-Årsta-Vantör · ★5.0 · 1 bedroom · 1 bed · 1 bath,354050201,Fadi,,Enskede-Årsta-Vantörs,59.29803,18.07581,Entire home/apt,1286,4,12,2023-06-16,1.25,1,149,12,
54321457,Condo in Södermalm · 1 bedroom · 1 bed · 1 bath,6795925,Nina,,Södermalms,59.31964,18.03359,Entire home/apt,1200,4,0,,,1,34,0,
54340352,Rental unit in Norrmalm · ★4.57 · Studio · 1 bed · 1 bath,135323554,Andreas,,Norrmalms,59.34163,18.06007,Entire home/apt,1043,1,58,2023-06-18,3.66,19,327,43,
54342099,Rental unit in Hässelby-Vällingby · 2 bedrooms · 2 beds · 1.5 baths,72906585,Julia,,Hässelby-Vällingby,59.36704,17.8647,Entire home/apt,700,10,0,,,1,120,0,
54350275,Aparthotel in Bromma · Studio · 1 bed · 1 bath,419018862,Forenom Aparthotel Bromma,,Bromma,59.34474,17.97075,Entire home/apt,1000,1,0,,,2,161,0,
54367033,Home in Skärholmen · 1 bedroom · 1 bed · 1 private bath,1597750,Mojgan,,Skärholmens,59.2747,17.87261,Private room,350,1,0,,,1,365,0,
